SaleID,price
200128,1630.3423219507506
200129,6206.953420605063
200130,4113.807522771824
200131,2413.0699372999197
200132,1472.024893056224
200133,2966.1038877859655
200134,1368.3491549213988
200135,2695.150954831178
200136,3958.45854161181
200137,648.2634380290655
200138,10274.865784710124
200139,6740.982331863156
200140,2785.576484062151
200141,1540.6320084248987
200142,6261.479964537044
200143,6834.172162630821
200144,1395.3403846337017
200145,5992.215667556846
200146,2683.064904210162
200147,4412.284917914405
200148,2826.2862660765168
200149,208.8154062786807
200150,11031.175386637678
200151,5036.3542486072865
200152,648.756345209699
200153,488.7479424924944
200154,7796.302756553504
200155,2336.6349545337494
200156,16599.095606944178
200157,8172.593360628147
200158,9999.296274683096
200159,1530.8987456986238
200160,6368.057561764958
200161,7494.487093530125
200162,6591.960641495973
200163,924.691539425599
200164,16360.531030216927
200165,15354.614091146184
200166,23300.392803106097
200167,3826.5523958370554
200168,37170.89881491629
200169,677.3438235183544
200170,2575.800329450728
200171,8720.537913387665
200172,1922.4239887687356
200173,33979.34284211784
200174,679.5935428674845
200175,2478.3806946479845
200176,8340.375772287702
200177,5902.4855063160185
200178,5200.326999603983
200179,3181.4124360273054
200180,869.0581645719045
200181,19404.248222368285
200182,4237.423683603878
200183,1628.960078569131
200184,2304.69218423599
200185,4259.667867301963
200186,3634.4473827055153
200187,5202.042155293693
200188,11567.68599594088
200189,11313.425886441011
200190,3250.1244498442825
200191,2986.5059289743535
200192,1111.1936662693372
200193,4698.994863499249
200194,7572.812803078098
200195,2255.6649356744174
200196,740.0256195464082
200197,21230.19339611786
200198,1258.5953218826155
200199,4479.755267529881
200200,584.1244832709023
200201,8176.33338359827
200202,2043.1047215985247
200203,1586.9571696412168
200204,8173.2140420361275
200205,5289.077114224912
200206,834.1539055734793
200207,4746.688042104406
200208,5822.483437101268
200209,1539.0735617656296
200210,13909.194434570269
200211,5700.966290207556
200212,7430.142238354327
200213,8445.485811654169
200214,20073.113425521773
200215,6965.742418032799
200216,3186.5167448168468
200217,1224.7550766344882
200218,10331.737888014079
200219,1248.8123539420399
200220,2815.7143636229316
200221,8147.216261672671
200222,2206.969979160397
200223,722.308379551425
200224,12569.774515975823
200225,3418.5844637113887
200226,1246.6118122251814
200227,8381.93549429689
200228,215.91986056016822
200229,7372.0933713444465
200230,8604.56416400495
200231,5078.389078221629
200232,937.9272710881789
200233,7681.940433933266
200234,397.49465456189773
200235,8596.616515713951
200236,12599.595182496761
200237,5010.943315563926
200238,7056.763361937046
200239,8714.301379215327
200240,24656.622537767624
200241,10871.321325148303
200242,4174.478007351191
200243,2741.742985259719
200244,6301.876205513125
200245,3992.6827265797015
200246,4406.48509653577
200247,1159.5966289818905
200248,280.6081051258175
200249,9889.028809943033
200250,30562.753784049797
200251,10322.129082352782
200252,763.6443404674679
200253,8846.072066046972
200254,10926.115998833131
200255,7509.147407080978
200256,2752.077597288106
200257,9043.644990309405
200258,3581.413837936121
200259,8240.845753072344
200260,1427.2758130579753
200261,4083.6985303058036
200262,2394.905168949129
200263,8897.083038375826
200264,6998.322858434233
200265,6082.383460897349
200266,1330.7584702577465
200267,14665.696092303839
200268,6884.829541272382
200269,3682.4091119979266
200270,9165.66604548396
200271,2886.456417925165
200272,2377.041448571865
200273,17589.114685726072
200274,504.0079777207842
200275,14187.916325627797
200276,2314.844352859586
200277,3359.106820006344
200278,1665.3593563937204
200279,8433.215862192967
200280,3031.1653116903217
200281,822.3667572742112
200282,12683.624740660913
200283,6326.03766882689
200284,394.656649609506
200285,5216.180652585447
200286,3053.436696728334
200287,12467.854448612412
200288,11976.858937510606
200289,2926.599646568163
200290,6921.004324351981
200291,8394.615034848344
200292,1729.9006638950832
200293,9552.254091381546
200294,6095.418720851341
200295,1448.7933453258363
200296,3017.28441278883
200297,7217.567889096758
200298,1366.702769269773
200299,4967.2451082355965
200300,5014.453867700514
200301,5379.343003679551
200302,1511.5532341617377
200303,6039.491446870881
200304,2278.5211886198294
200305,4321.3091111911435
200306,1549.2850963180397
200307,15474.479610271155
200308,1446.745326847084
200309,1084.3430356189078
200310,1114.3944499058814
200311,1280.3694700000735
200312,11334.814768946184
200313,1664.1878718836329
200314,3828.9731166169645
200315,888.8518766180881
200316,39424.779129057155
200317,2397.196081996309
200318,389.75186237105424
200319,10266.657762044155
200320,3096.402123749075
200321,28724.16225117667
200322,15673.38504758855
200323,1417.7992790142032
200324,24658.14051158817
200325,6013.731264422445
200326,2354.9345060617397
200327,25859.38218148181
200328,523.1686270857087
200329,8067.193131872581
200330,2012.4972008372013
200331,1522.5825728344237
200332,12239.551523696977
200333,1228.3356201771367
200334,495.049758547775
200335,1550.080055555436
200336,1401.971193060394
200337,1291.252408216837
200338,1982.4876183894025
200339,14138.883092994613
200340,28143.87242901879
200341,2481.0603885458813
200342,6151.645591634884
200343,1568.402611209404
200344,5566.287944423049
200345,6607.451441249119
200346,1166.654698636003
200347,11209.902178932667
200348,9516.376961407448
200349,720.045870242851
200350,11073.474237661929
200351,2408.573542159128
200352,769.580946529489
200353,1908.953169237428
200354,3402.044096341965
200355,500.5049778706285
200356,4266.808248220371
200357,2272.8611610352227
200358,3015.5701897075314
200359,8421.424577327323
200360,15954.610248282837
200361,1783.4465876529139
200362,2067.3367426907976
200363,1330.6919103372743
200364,7433.19316009566
200365,9292.098065643635
200366,1022.2525537415062
200367,5805.671983184628
200368,6304.951078977414
200369,5496.5922594597505
200370,997.321823840336
200371,10366.272070291136
200372,756.4383435842863
200373,1178.4559802474498
200374,841.0823404287852
200375,1210.1984864387578
200376,2604.382165643251
200377,1820.6276403909233
200378,1393.5955396215104
200379,1957.9601082482
200380,794.3650724537913
200381,4026.784720292384
200382,31216.53855934816
200383,2029.6008622379352
200384,2877.682045430638
200385,749.7804145621591
200386,1106.9962159992087
200387,4083.157516712448
200388,7145.384950140004
200389,8153.711393734395
200390,378.3959404064898
200391,2995.1805922962176
200392,1097.0413268085317
200393,2932.055261714317
200394,4181.528947618374
200395,97.34921722444591
200396,2649.095276676553
200397,994.0253997099086
200398,2255.760136319097
200399,780.3284557387296
200400,2144.787354646161
200401,4974.140481984067
200402,1496.656089589099
200403,3679.6118406185947
200404,635.7908529260204
200405,687.8882634984185
200406,2424.795111536902
200407,1538.8752715988082
200408,6765.59547273426
200409,11109.265270503272
200410,7050.338479353721
200411,1528.302025359194
200412,21262.67799522515
200413,10966.10183690596
200414,4281.435528018419
200415,9140.131177180901
200416,8086.626790844263
200417,1667.510325550862
200418,1100.8438931638639
200419,18171.974722973002
200420,19350.75370547844
200421,1199.6607579607917
200422,1526.7998056901786
200423,1040.2579478947728
200424,48296.717988975484
200425,8975.270067771511
200426,3751.3234063418336
200427,18789.25807319581
200428,1239.1603483306933
200429,4577.765422378794
200430,4501.896372990238
200431,2714.8915603027162
200432,3938.5293418529354
200433,15877.616618205251
200434,668.6141627628211
200435,5086.981995132053
200436,9526.962036943161
200437,747.301986387466
200438,189.8767437329901
200439,1070.271900209518
200440,1346.679865250545
200441,1121.7719905259503
200442,1345.7822421759474
200443,5541.639644637406
200444,1243.3199081115047
200445,3140.075826141301
200446,3462.0726271803555
200447,7274.801592743925
200448,14292.726385074679
200449,1183.1431525431788
200450,2442.4589601372163
200451,1033.325212167366
200452,3297.697141646954
200453,3088.885752956229
200454,829.141384624186
200455,8558.752992509904
200456,1185.3770867607395
200457,1369.9863098285045
200458,737.4246227046069
200459,4081.9524836154465
200460,2865.181492812696
200461,3606.9771735840122
200462,5366.21335564249
200463,8298.561751264555
200464,1275.0622354336017
200465,9326.082236174941
200466,2301.4903078154202
200467,2793.873445052119
200468,2144.0151338907904
200469,194.13899579277103
200470,10074.374523740415
200471,416.09649857347813
200472,9663.422391344666
200473,47803.06133973378
200474,1681.182014869018
200475,3840.3096848869563
200476,12410.12999703973
200477,5261.524289314275
200478,4994.913257392561
200479,1159.7061578449648
200480,6462.713937219524
200481,1658.0290817484558
200482,1490.6086940768414
200483,2815.9242515640576
200484,2440.215020579468
200485,4715.241909315235
200486,5510.879518799379
200487,9230.892879485085
200488,959.630288754327
200489,6140.35171004302
200490,8881.942582657872
200491,8631.094793676473
200492,17936.98946222673
200493,90.45433064283091
200494,2444.8954291632513
200495,5536.997752170975
200496,356.13247928655215
200497,589.6965518281636
200498,17328.72474414785
200499,751.5355990950112
200500,5959.293612809404
200501,3919.693178388501
200502,1793.360430426769
200503,445.04968078764085
200504,2588.7234041625056
200505,5892.46769556369
200506,144.88389790091725
200507,3251.8527266941596
200508,1732.426996159964
200509,1184.8950732150647
200510,8964.190696827014
200511,10137.64875292683
200512,24989.22220440831
200513,14990.342273165288
200514,12291.018554223176
200515,653.0847848017142
200516,22558.252852073278
200517,8095.316666409772
200518,2474.8268126405533
200519,13628.003635804163
200520,1332.2087953206094
200521,23615.420502540557
200522,141.61677435248208
200523,4554.2795323422815
200524,8813.899632068405
200525,513.2235287669259
200526,399.26374623894964
200527,3963.0514877254195
200528,3696.37524270451
200529,618.4952197813153
200530,7187.948889660239
200531,15410.340312580374
200532,1128.4325030268708
200533,19346.603276188616
200534,1208.6661155819972
200535,214.01788582876807
200536,977.045419192245
200537,938.9996445031524
200538,3352.6768979037756
200539,6863.6472016282805
200540,2616.2174089035807
200541,2767.5806955314856
200542,2316.6479477583575
200543,3781.5167903174815
200544,509.0700409419396
200545,3745.485390797062
200546,5840.81624678787
200547,4369.512396618001
200548,4375.732053246837
200549,13563.810534756263
200550,15069.85289829008
200551,401.9534944727108
200552,10822.677201165206
200553,254.3468621739747
200554,11207.871158580103
200555,1978.6255307902843
200556,4015.0209840521006
200557,12111.716946267084
200558,6476.981632195712
200559,1220.698344366358
200560,2804.8655632891046
200561,4154.243363315242
200562,19399.82549085292
200563,6307.641465468856
200564,10460.03164760091
200565,26487.164887155493
200566,7890.083331424304
200567,1868.086058495294
200568,9319.15454244913
200569,127.20593951934293
200570,2020.0606373740932
200571,3489.3335531368893
200572,11095.018799003354
200573,16298.228818502635
200574,995.8012799637758
200575,1475.2466523314338
200576,996.2573984399702
200577,795.8567608548142
200578,21153.406722142703
200579,198.16799670021086
200580,5683.7520915993855
200581,1461.628835285335
200582,6516.747958573875
200583,1014.5517390196164
200584,17292.902355708655
200585,6967.432682829468
200586,4215.920649003215
200587,1434.7776071248854
200588,3984.50567240154
200589,2633.4372528784675
200590,259.8526440888521
200591,12653.000202398098
200592,4195.071145986775
200593,9941.364349260564
200594,9434.750000891936
200595,492.3107661495612
200596,4471.469074857451
200597,22855.082960609674
200598,11635.973338086722
200599,3763.177514254836
200600,7146.170717820818
200601,8674.170493532907
200602,10142.887680885495
200603,29104.949416679116
200604,10841.641691223473
200605,1389.7375087241442
200606,4844.17141301598
200607,7991.859677837553
200608,9444.694397712154
200609,578.8895498150432
200610,7973.684713921476
200611,12995.57443895506
200612,10508.32172965202
200613,1074.0937545311992
200614,628.1288582048413
200615,587.2115783543912
200616,2341.0209354863255
200617,1694.2038801976112
200618,3009.816028704458
200619,267.0733356652822
200620,2758.8398727082954
200621,10913.24035885456
200622,4849.131378326358
200623,18637.96741541228
200624,815.7053472404205
200625,763.6493316270544
200626,2783.906644456917
200627,6777.350502154867
200628,4740.699035136613
200629,8156.295535069829
200630,1848.9608474669105
200631,13975.972861912935
200632,1635.940841479585
200633,5139.682504566661
200634,2235.2032913968787
200635,4702.1822730022295
200636,18736.91603791153
200637,18090.099672497112
200638,1559.131430170495
200639,1960.504448105959
200640,1014.8834302492403
200641,2741.513497050588
200642,949.8734525324102
200643,6668.774245350911
200644,22033.019724388236
200645,2461.2945563771723
200646,7210.832062749925
200647,9922.572207981855
200648,106.82867018380492
200649,6238.643237251943
200650,5282.83720548588
200651,4669.998523765518
200652,501.97025433352474
200653,5959.909404563323
200654,2692.0253481376467
200655,13581.44568944298
200656,1641.374369924326
200657,4323.993995253685
200658,7732.326720419813
200659,3053.943022576937
200660,6886.078919414809
200661,9456.565717038033
200662,1985.723746960654
200663,1418.8684041937674
200664,1875.30610453299
200665,5631.787953274115
200666,1965.0489908281888
200667,12095.317495280346
200668,19733.71067689616
200669,1589.5850895351982
200670,8460.822709302582
200671,1217.7788285073163
200672,916.172967799761
200673,13878.744975337011
200674,4964.092698716636
200675,5880.2253363522195
200676,5390.328810610027
200677,9262.236004893759
200678,2288.845446131311
200679,1929.1977723476302
200680,6575.237461117962
200681,3173.0304274946166
200682,2978.919518266928
200683,51.93233059677982
200684,344.8130106068919
200685,1659.234429822765
200686,2960.5890608927975
200687,3306.72229663336
200688,709.8383941369685
200689,10997.70702314301
200690,1777.756040788919
200691,5612.612611734277
200692,3408.8953993817995
200693,6652.7989765326
200694,271.7762339333999
200695,364.2326259694749
200696,6976.878280712804
200697,4086.2718861196167
200698,30259.07605234871
200699,578.2626689568758
200700,1816.1436010634065
200701,7006.572107721069
200702,827.1430503110862
200703,8176.9140513608945
200704,703.5712974370374
200705,1188.662629246302
200706,3690.661038233061
200707,2181.7751787829693
200708,805.0176521743443
200709,2303.162913040452
200710,640.1658468098447
200711,5672.057656386091
200712,12506.758658409928
200713,9982.362280013347
200714,1187.6892181544283
200715,33959.87956059516
200716,1506.531731903857
200717,1403.5642943812966
200718,5292.2511015715445
200719,3667.3317689602454
200720,2847.9496769546436
200721,1880.4675153656772
200722,2365.7831945822377
200723,3939.700935910638
200724,958.0083068422543
200725,1491.1366952686294
200726,306.69947200218604
200727,176.26842439151346
200728,3778.6163437341143
200729,3865.2337468667456
200730,1345.9214768463646
200731,4847.5074215834475
200732,843.8087234340089
200733,6668.000981600446
200734,2005.7308631430546
200735,1080.7580983389385
200736,17197.336055555345
200737,8158.16492531305
200738,1979.620899561002
200739,446.6632158345348
200740,6393.055506656451
200741,2466.3071303788156
200742,6822.140086747495
200743,7835.066381487736
200744,2310.3623795399894
200745,4079.5543837975442
200746,1283.816596299103
200747,1276.8620174576192
200748,40203.07569462028
200749,781.714653477933
200750,14051.765192216222
200751,6404.444402044421
200752,3406.777226711331
200753,3490.021366607488
200754,2562.056930829066
200755,2947.2608763224234
200756,4493.0385895251
200757,3225.228603369879
200758,2399.8919912232536
200759,941.3354974772908
200760,17056.64654045334
200761,2927.0272143660018
200762,2693.6486132098426
200763,2647.7522319687205
200764,678.2496588189049
200765,13775.397691955839
200766,822.6660377284668
200767,1124.2588694388883
200768,899.8965703875128
200769,14623.181919237304
200770,324.19047586030274
200771,3869.1754532458763
200772,2156.894531907901
200773,5188.579914896127
200774,12744.805540851605
200775,3034.0137577042724
200776,2854.0230252125984
200777,3889.1978367472866
200778,1583.4233264304194
200779,4117.89674145969
200780,798.0559887249121
200781,4784.610186543315
200782,672.0389947783789
200783,40579.19041262877
200784,1177.5109566728465
200785,1589.0674598791388
200786,5005.49939529308
200787,3905.8842600758567
200788,9716.97589243924
200789,788.5797037055852
200790,3114.0057161499853
200791,4293.326742248766
200792,3400.9949235083004
200793,4069.860172130685
200794,21193.03043496652
200795,3993.917440564739
200796,164.59107492234284
200797,3636.2762701624188
200798,4895.0392212484985
200799,21455.057180851396
200800,2022.0696949247904
200801,262.17600113405746
200802,208.70048119492785
200803,1866.0964773390915
200804,3899.072701140454
200805,7649.838170825387
200806,5795.735668165447
200807,493.9717000989319
200808,3123.0432288152883
200809,980.9667599023524
200810,2848.1266541519913
200811,792.7602581088016
200812,4369.739119525793
200813,21714.327843622457
200814,1066.7642086555356
200815,1398.7839309373105
200816,10974.211899351802
200817,932.3639377469541
200818,6194.515614621392
200819,5688.010056830122
200820,768.1931092208027
200821,4046.7382632079657
200822,6397.141769652121
200823,2916.5349764201683
200824,602.1041542656554
200825,12360.703690881859
200826,739.4628241133986
200827,2046.6941117472961
200828,10586.754105789401
200829,12602.563733176532
200830,7769.49631579645
200831,3998.5936394157116
200832,6465.022850883894
200833,980.4136711646266
200834,1540.250734955938
200835,1538.6448832429912
200836,1954.8104503113318
200837,3675.055773016601
200838,1421.2490898012068
200839,5652.16401225191
200840,4014.9611556812997
200841,8188.960812347114
200842,3412.643520602701
200843,3527.8941791993057
200844,8192.718981279346
200845,604.2119751044789
200846,5910.988181462481
200847,3554.0897738647413
200848,987.7737632214761
200849,13087.433363480479
200850,1134.6154155649715
200851,9588.175999207873
200852,1741.0214719923092
200853,6478.091016238238
200854,13147.78864756563
200855,3311.2044660637775
200856,3668.389813744963
200857,1115.4580440768818
200858,17576.756571310638
200859,2024.1800566033835
200860,7753.306858336185
200861,1696.8325998592663
200862,12959.832373892488
200863,2880.359641334212
200864,919.7298644611486
200865,27333.55475275362
200866,8507.815006362693
200867,5020.774000769348
200868,2465.085894158632
200869,561.5286757877644
200870,13498.262703296452
200871,1776.6444676524698
200872,9945.142677178037
200873,806.3977313863784
200874,965.0388872963719
200875,3178.2750675982084
200876,5385.772994606041
200877,3388.0616533336297
200878,9156.30019802917
200879,496.047182440246
200880,259.8408309613969
200881,447.0231913293208
200882,9481.096595163614
200883,7575.309235871586
200884,1471.8757542761646
200885,2073.6864291431652
200886,7671.8655855102115
200887,1299.9320727420693
200888,978.4450950208966
200889,2491.943772173119
200890,1904.2344420662114
200891,884.2600649278554
200892,5683.71947938885
200893,1328.202437324911
200894,878.3422868302081
200895,6521.972498273901
200896,3349.841511951091
200897,1778.303358842067
200898,13539.02974525661
200899,4045.537512505261
200900,6073.058321817089
200901,2799.7403816412047
200902,16860.698792175743
200903,392.00716567638443
200904,963.7416225702884
200905,1892.8909642664817
200906,9085.633380258718
200907,1233.0045924184474
200908,663.2430015128265
200909,237.58015585035915
200910,1824.0558657333909
200911,740.2608714472356
200912,4119.148534242734
200913,5131.505164798171
200914,5428.860700159947
200915,3000.9127717136153
200916,1756.91103600647
200917,15298.321148541663
200918,814.2110212154126
200919,3955.9386960908487
200920,1304.3874901991326
200921,5835.201939327159
200922,779.5982525732358
200923,15376.232156065093
200924,1243.8836405100658
200925,7918.767526086107
200926,805.6799243179867
200927,310.655584179163
200928,4990.144970457788
200929,916.6645731899978
200930,12673.241399290568
200931,2034.631844292476
200932,1027.8410976132768
200933,18398.23846092746
200934,7075.502557771406
200935,1712.2109584911364
200936,6383.200803097442
200937,30203.885065107326
200938,11347.526870377445
200939,3499.3322800981596
200940,2791.343958672586
200941,342.08403436975317
200942,763.1256294095504
200943,2150.953032720205
200944,17894.37669401495
200945,1763.7452258129547
200946,1290.0643417656142
200947,828.4108959139897
200948,7871.818802015878
200949,18689.494249635645
200950,5007.841986431018
200951,7981.762278327488
200952,12734.632730877487
200953,1877.3846927609443
200954,1281.3677993137687
200955,20982.82827989428
200956,4878.592298414011
200957,2816.3674129202986
200958,1376.8541818660815
200959,1066.3462516255809
200960,3557.8150263735397
200961,4947.881286878278
200962,8606.773370933981
200963,1229.1964320282268
200964,2323.3483940186006
200965,6298.582598181731
200966,1781.7449253298696
200967,4465.174456303713
200968,3863.016019293283
200969,3636.2725335632967
200970,13142.21363009801
200971,1223.6477050139279
200972,4149.327056000946
200973,10462.136359044318
200974,18009.444246352075
200975,3278.806684281945
200976,28239.024711257494
200977,12156.580069765445
200978,2394.2422372321016
200979,654.5055008190571
200980,9519.905985952482
200981,1752.929332704512
200982,6718.8756535173425
200983,861.3984746761769
200984,540.7382798295881
200985,25688.95117941984
200986,14026.901287910427
200987,1021.091844105729
200988,293.88013175619517
200989,1511.490621658503
200990,689.8233610247061
200991,1305.1735231725822
200992,3106.467955267113
200993,271.0778359723771
200994,2994.1607119742666
200995,1481.0279397552692
200996,6196.884566809776
200997,83.32664008592317
200998,1455.3403388033278
200999,9621.865631930643
201000,4197.4403576463255
201001,7902.48114362936
201002,18033.857020391326
201003,14309.765385470815
201004,415.9639631115968
201005,590.976071491524
201006,5270.905509566248
201007,1427.2614751385306
201008,6381.656357876676
201009,2845.2140269879214
201010,8158.978373399875
201011,12052.212219821975
201012,3495.980252935765
201013,10480.404187112888
201014,2495.5297871309767
201015,5577.1856654692765
201016,1476.1472002919638
201017,2751.398998718609
201018,2392.1167954925477
201019,12241.563557898848
201020,7263.08929114551
201021,2003.0228876908684
201022,7649.559407457526
201023,33594.98607907733
201024,6345.242415070995
201025,2652.703342861234
201026,4627.541005690522
201027,3699.199403529167
201028,3682.2420507248485
201029,1493.03819585087
201030,6696.119510155584
201031,15622.622571025777
201032,572.8199508065162
201033,9262.117825835676
201034,255.2529246009263
201035,4809.960582326201
201036,1002.7103416215372
201037,1556.0994180996622
201038,1372.830847887534
201039,4600.508992402666
201040,1508.9175160287764
201041,301.72502597874245
201042,3256.463337909733
201043,918.5576646040242
201044,6112.407932415434
201045,3808.653454979793
201046,2236.1596101397204
201047,801.293815125619
201048,7055.994467142211
201049,611.141373744453
201050,6620.440529939644
201051,1325.8130317779867
201052,4504.606489488405
201053,749.3470278821563
201054,2994.905064239578
201055,4220.4279562525235
201056,3500.9699367257876
201057,1631.7485791928577
201058,9227.732379116449
201059,10184.42985369315
201060,526.7413475393039
201061,11146.795672185468
201062,3009.9595045795622
201063,23805.815695507634
201064,1908.6640451809592
201065,772.7249005663962
201066,1119.9872072236944
201067,17086.67067752942
201068,13404.854700369551
201069,2555.4024339311227
201070,25535.70965851255
201071,499.6870718911029
201072,2503.4691216898536
201073,2586.348562737114
201074,22340.07516069251
201075,3466.183805632034
201076,1628.0118905018612
201077,7453.64109684093
201078,1976.61673276287
201079,9857.18182052689
201080,2867.2632015384897
201081,18393.183948792783
201082,5317.3281168210015
201083,1028.7919714568147
201084,949.9339873852626
201085,1487.8677743674643
201086,9197.91640872099
201087,1642.0524176062004
201088,6757.143795400634
201089,6862.172670026052
201090,7753.888704226323
201091,588.2684239525721
201092,7019.175740234883
201093,1471.1158421850535
201094,5565.916150377827
201095,1999.5827508868024
201096,3179.1260739818163
201097,354.16540980447854
201098,5181.623712253766
201099,495.6264347115424
201100,1722.3363514499356
201101,8138.393787579768
201102,2617.956861604946
201103,3444.2414644301125
201104,2451.728887374794
201105,5661.710346375233
201106,707.7852397831672
201107,984.2595987750383
201108,1952.9071767506553
201109,7379.738554464525
201110,3410.4114388992857
201111,3977.3248147252875
201112,10565.246063226401
201113,7110.076894739835
201114,4828.836899350247
201115,22055.01794270724
201116,840.3115575189107
201117,820.4027725221682
201118,1377.4084238860537
201119,4844.474349500585
201120,3617.8456927291118
201121,2725.002342762383
201122,8532.936397379666
201123,6634.485659612577
201124,11809.121865919366
201125,1527.2608718072665
201126,292.26761815717634
201127,10998.668662219521
201128,7319.761491819273
201129,20895.789947709338
201130,3379.4594644804556
201131,2635.953400026334
201132,4825.5418522288055
201133,1177.3237591604575
201134,7437.584959310676
201135,2156.4695683877153
201136,5679.09017881255
201137,632.2780203680152
201138,439.98606090629954
201139,5546.982249674111
201140,11485.05194943079
201141,597.8166109177889
201142,1876.4675401656782
201143,7804.738956924475
201144,2341.5697530284124
201145,7058.37299021065
201146,3379.7010708197267
201147,2750.890828552124
201148,1910.06876034626
201149,755.3565397711569
201150,3906.849349560821
201151,11299.805462802386
201152,1350.2621928689477
201153,1745.7147788370999
201154,6856.338443322267
201155,4118.8899420702055
201156,1234.8598118896182
201157,1007.7841147316387
201158,1268.8898579481347
201159,1746.8045239825672
201160,639.7745225304757
201161,2806.924180436504
201162,756.3841706888777
201163,8816.62210715417
201164,2011.0785933250252
201165,1113.266438271142
201166,3208.517485722613
201167,793.1116838502978
201168,868.1072973535838
201169,1680.800358621046
201170,13010.892142223827
201171,7086.229357192731
201172,13109.87725693165
201173,14972.864696105835
201174,484.2010698848523
201175,1166.0042804707111
201176,1811.0926232552033
201177,1714.9898899814448
201178,4163.292896297002
201179,911.6624406324336
201180,2208.845685974257
201181,13879.349507922914
201182,644.2021598485234
201183,2564.631036044876
201184,2208.6708972411843
201185,2392.857609110989
201186,830.1850917592819
201187,13626.001104094437
201188,3686.131992545722
201189,29628.107932730665
201190,2374.872728943175
201191,10129.864969542037
201192,4171.16575323375
201193,1041.2221345929588
201194,452.408304734079
201195,4070.6967186559195
201196,8179.63580737927
201197,5548.867608016675
201198,4842.81193982747
201199,885.0593847417962
201200,5092.233389854589
201201,158.18795325201108
201202,20301.146729460168
201203,1174.158059674
201204,2711.482964113367
201205,2034.605182927669
201206,2798.090749235729
201207,3785.2557063300546
201208,10516.19311934284
201209,468.3457161365112
201210,6539.176959629242
201211,194.60170700352563
201212,21162.30228340737
201213,6929.83146457709
201214,22219.248555877
201215,1399.4086119789845
201216,1548.012437555883
201217,112.24836548237788
201218,1745.7225592031627
201219,649.7042143081939
201220,3022.288653221741
201221,3256.306469499074
201222,3229.9285342203157
201223,9959.820044263102
201224,14584.25301408291
201225,4314.719983135473
201226,985.9856874686515
201227,3198.5371565979726
201228,1961.8068218534056
201229,13276.96635258148
201230,2957.798531028514
201231,5334.019010591403
201232,16411.45844882091
201233,5250.381345581109
201234,28558.533645639138
201235,21176.268557608833
201236,2992.663300800537
201237,14561.341520486303
201238,1317.1136863800791
201239,10470.766762377883
201240,1059.0059783410834
201241,7579.227126303975
